guid,dsmn,ptk,stk,title,image_url,about,date_generated,download_title,download_url
"usdm-2008-07-15","usdm","2008","07-15","USDM for 2008-07-15","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-07-15.png","Whan zephirus eek with his swete breeth inspired hath in every holt and heeth the tendre croppes, and the yonge sonne hath in the ram his halfe cours y-ronne, and smale fowles maken melodye.","2008-07-15","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-07-22","usdm","2008","07-22","USDM for 2008-07-22","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-07-22.png","That slepen al the night with open ye, so priketh hem nature in hir corages: than longen folk to goon on pilgrimages, and palmers for to seken straunge strondes, to ferne halwes, couthe in sondry londes.","2008-07-22","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-07-29","usdm","2008","07-29","USDM for 2008-07-29","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-07-29.png","","2008-07-29","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-08-05","usdm","2008","08-05","USDM for 2008-08-05","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-08-05.png","Bifel that, in that sesoun on a day, in southwerk at the tabard as I lay redy to wenden on my pilgrimage to caunterbury with ful devout corage.","2008-08-05","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-08-12","usdm","2008","08-12","USDM for 2008-08-12","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-08-12.png","","2008-08-12","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-08-19","usdm","2008","08-19","USDM for 2008-08-19","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-08-19.png","In felawshipe, and pilgrims were they alle, that toward caunterbury wolden ryde; the chambres and the stables weren wyde, and wel we weren esed atte beste.","2008-08-19","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-08-26","usdm","2008","08-26","USDM for 2008-08-26","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-08-26.png","And shortly, whan the sonne was to reste, so hadde I spoken with hem everichon, that I was of hir felawshipe anon, and made forward erly for to ryse, to take our wey, ther as I yow devyse.","2008-08-26","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-09-02","usdm","2008","09-02","USDM for 2008-09-02","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-09-02.png","","2008-09-02","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-09-09","usdm","2008","09-09","USDM for 2008-09-09","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-09-09.png","Of ech of hem, so as it semed me, and whiche they weren, and of what degree; and eek in what array that they were inne: and at a knight than wol I first biginne.","2008-09-09","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-09-16","usdm","2008","09-16","USDM for 2008-09-16","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-09-16.png","","2008-09-16","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-09-23","usdm","2008","09-23","USDM for 2008-09-23","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-09-23.png","Ful worthy was he in his lordes werre, and thereto hadde he riden (no man ferre) as wel in cristendom as hethenesse, and evere honoured for his worthinesse.","2008-09-23","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-09-30","usdm","2008","09-30","USDM for 2008-09-30","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-09-30.png","Whan that aprille with his shoures soote the droghte of marche hath perced to the roote, and bathed every veyne in swich licour, of which vertu engendred is the flour.","2008-09-30","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-10-07","usdm","2008","10-07","USDM for 2008-10-07","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-10-07.png","","2008-10-07","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-10-14","usdm","2008","10-14","USDM for 2008-10-14","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-10-14.png","That slepen al the night with open ye, so priketh hem nature in hir corages: than longen folk to goon on pilgrimages, and palmers for to seken straunge strondes, to ferne halwes, couthe in sondry londes.","2008-10-14","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-10-21","usdm","2008","10-21","USDM for 2008-10-21","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-10-21.png","","2008-10-21","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-10-28","usdm","2008","10-28","USDM for 2008-10-28","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-10-28.png","Bifel that, in that sesoun on a day, in southwerk at the tabard as I lay redy to wenden on my pilgrimage to caunterbury with ful devout corage.","2008-10-28","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-11-04","usdm","2008","11-04","USDM for 2008-11-04","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-11-04.png","At night was come in-to that hostelrye wel nyne and twenty in a compaignye, of sondry folk, by aventure y-falle.","2008-11-04","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-11-11","usdm","2008","11-11","USDM for 2008-11-11","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-11-11.png","","2008-11-11","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-11-18","usdm","2008","11-18","USDM for 2008-11-18","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-11-18.png","And shortly, whan the sonne was to reste, so hadde I spoken with hem everichon, that I was of hir felawshipe anon, and made forward erly for to ryse, to take our wey, ther as I yow devyse.","2008-11-18","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-11-25","usdm","2008","11-25","USDM for 2008-11-25","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-11-25.png","","2008-11-25","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-12-02","usdm","2008","12-02","USDM for 2008-12-02","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-12-02.png","Of ech of hem, so as it semed me, and whiche they weren, and of what degree; and eek in what array that they were inne: and at a knight than wol I first biginne.","2008-12-02","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-12-09","usdm","2008","12-09","USDM for 2008-12-09","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-12-09.png","A knight ther was, and that a worthy man, that fro the tyme that he first bigan to ryden out, he loved chivalrye, trouthe and honour, fredom and curteisye.","2008-12-09","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-12-16","usdm","2008","12-16","USDM for 2008-12-16","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-12-16.png","","2008-12-16","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-12-23","usdm","2008","12-23","USDM for 2008-12-23","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-12-23.png","Whan that aprille with his shoures soote the droghte of marche hath perced to the roote, and bathed every veyne in swich licour, of which vertu engendred is the flour.","2008-12-23","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2008-12-30","usdm","2008","12-30","USDM for 2008-12-30","http://datasnapshots-images.nemac.com:8080/usdm/620/2008/usdm--620--2008-12-30.png","","2008-12-30","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2009-01-06","usdm","2009","01-06","USDM for 2009-01-06","http://datasnapshots-images.nemac.com:8080/usdm/620/2009/usdm--620--2009-01-06.png","That slepen al the night with open ye, so priketh hem nature in hir corages: than longen folk to goon on pilgrimages, and palmers for to seken straunge strondes, to ferne halwes, couthe in sondry londes.","2009-01-06","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2009-01-13","usdm","2009","01-13","USDM for 2009-01-13","http://datasnapshots-images.nemac.com:8080/usdm/620/2009/usdm--620--2009-01-13.png","And specially, from every shires ende of engelond, to caunterbury they wende, the holy blisful martir for to seke, that hem hath holpen, whan that they were seke.","2009-01-13","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2009-01-20","usdm","2009","01-20","USDM for 2009-01-20","http://datasnapshots-images.nemac.com:8080/usdm/620/2009/usdm--620--2009-01-20.png","","2009-01-20","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2009-01-27","usdm","2009","01-27","USDM for 2009-01-27","http://datasnapshots-images.nemac.com:8080/usdm/620/2009/usdm--620--2009-01-27.png","At night was come in-to that hostelrye wel nyne and twenty in a compaignye, of sondry folk, by aventure y-falle.","2009-01-27","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2009-02-03","usdm","2009","02-03","USDM for 2009-02-03","http://datasnapshots-images.nemac.com:8080/usdm/620/2009/usdm--620--2009-02-03.png","","2009-02-03","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2009-02-10","usdm","2009","02-10","USDM for 2009-02-10","http://datasnapshots-images.nemac.com:8080/usdm/620/2009/usdm--620--2009-02-10.png","And shortly, whan the sonne was to reste, so hadde I spoken with hem everichon, that I was of hir felawshipe anon, and made forward erly for to ryse, to take our wey, ther as I yow devyse.","2009-02-10","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2009-02-17","usdm","2009","02-17","USDM for 2009-02-17","http://datasnapshots-images.nemac.com:8080/usdm/620/2009/usdm--620--2009-02-17.png","But natheles, whyl I have tyme and space, er that I ferther in this tale pace, me thinketh it acordaunt to resoun, to telle yew al the condicioun.","2009-02-17","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2009-02-24","usdm","2009","02-24","USDM for 2009-02-24","http://datasnapshots-images.nemac.com:8080/usdm/620/2009/usdm--620--2009-02-24.png","","2009-02-24","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2009-03-03","usdm","2009","03-03","USDM for 2009-03-03","http://datasnapshots-images.nemac.com:8080/usdm/620/2009/usdm--620--2009-03-03.png","A knight ther was, and that a worthy man, that fro the tyme that he first bigan to ryden out, he loved chivalrye, trouthe and honour, fredom and curteisye.","2009-03-03","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2009-03-10","usdm","2009","03-10","USDM for 2009-03-10","http://datasnapshots-images.nemac.com:8080/usdm/620/2009/usdm--620--2009-03-10.png","","2009-03-10","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2009-03-17","usdm","2009","03-17","USDM for 2009-03-17","http://datasnapshots-images.nemac.com:8080/usdm/620/2009/usdm--620--2009-03-17.png","Whan that aprille with his shoures soote the droghte of marche hath perced to the roote, and bathed every veyne in swich licour, of which vertu engendred is the flour.","2009-03-17","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2009-03-24","usdm","2009","03-24","USDM for 2009-03-24","http://datasnapshots-images.nemac.com:8080/usdm/620/2009/usdm--620--2009-03-24.png","Whan zephirus eek with his swete breeth inspired hath in every holt and heeth the tendre croppes, and the yonge sonne hath in the ram his halfe cours y-ronne, and smale fowles maken melodye.","2009-03-24","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2009-03-31","usdm","2009","03-31","USDM for 2009-03-31","http://datasnapshots-images.nemac.com:8080/usdm/620/2009/usdm--620--2009-03-31.png","","2009-03-31","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2009-04-07","usdm","2009","04-07","USDM for 2009-04-07","http://datasnapshots-images.nemac.com:8080/usdm/620/2009/usdm--620--2009-04-07.png","And specially, from every shires ende of engelond, to caunterbury they wende, the holy blisful martir for to seke, that hem hath holpen, whan that they were seke.","2009-04-07","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2009-04-14","usdm","2009","04-14","USDM for 2009-04-14","http://datasnapshots-images.nemac.com:8080/usdm/620/2009/usdm--620--2009-04-14.png","","2009-04-14","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2009-04-21","usdm","2009","04-21","USDM for 2009-04-21","http://datasnapshots-images.nemac.com:8080/usdm/620/2009/usdm--620--2009-04-21.png","At night was come in-to that hostelrye wel nyne and twenty in a compaignye, of sondry folk, by aventure y-falle.","2009-04-21","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2009-04-28","usdm","2009","04-28","USDM for 2009-04-28","http://datasnapshots-images.nemac.com:8080/usdm/620/2009/usdm--620--2009-04-28.png","In felawshipe, and pilgrims were they alle, that toward caunterbury wolden ryde; the chambres and the stables weren wyde, and wel we weren esed atte beste.","2009-04-28","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2009-05-05","usdm","2009","05-05","USDM for 2009-05-05","http://datasnapshots-images.nemac.com:8080/usdm/620/2009/usdm--620--2009-05-05.png","","2009-05-05","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2009-05-12","usdm","2009","05-12","USDM for 2009-05-12","http://datasnapshots-images.nemac.com:8080/usdm/620/2009/usdm--620--2009-05-12.png","But natheles, whyl I have tyme and space, er that I ferther in this tale pace, me thinketh it acordaunt to resoun, to telle yew al the condicioun.","2009-05-12","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2009-05-19","usdm","2009","05-19","USDM for 2009-05-19","http://datasnapshots-images.nemac.com:8080/usdm/620/2009/usdm--620--2009-05-19.png","","2009-05-19","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2009-05-26","usdm","2009","05-26","USDM for 2009-05-26","http://datasnapshots-images.nemac.com:8080/usdm/620/2009/usdm--620--2009-05-26.png","A knight ther was, and that a worthy man, that fro the tyme that he first bigan to ryden out, he loved chivalrye, trouthe and honour, fredom and curteisye.","2009-05-26","620 PX, 940 PX, High res","example.com,example.com,example.com"
